TransactionId,TransactionDateTime,SelfServiceStatus,EventName,EventDate,VenueCountry,VenueCity,Section,Row,SeatFrom,SeatTo,Quantity,ListingNotes,CurrencyCode,TotalSellerNetProceeds,DeliveryMethodName
538588041,05/07/2024 01:46:54 a. m.,Complete,Chivas vs Toluca,07/07/2024 01:00:00 a. m.,México,Zapopan,Grada Superior,,,,2,"Incluye estacionamiento, Organización del Evento",MXN,621.0000,Transferencia móvil
538654864,06/07/2024 02:09:10 a. m.,Complete,Chivas vs Toluca,07/07/2024 01:00:00 a. m.,México,Zapopan,Lower Tier 26,,,,2,"Incluye estacionamiento, Organización del Evento",MXN,1344.6000,Transferencia móvil
514890720,16/04/2023 09:28:06 p. m.,Complete,Luis R Conriques,28/04/2023 04:00:00 a. m.,México,Aguascalientes,VIP,,,,3,,MXN,13197.6000,FedEx Nacional Día Siguiente
546790066,20/10/2024 06:43:35 p. m.,Complete,Guadalajara vs Pumas,03/11/2024 01:05:00 a. m.,México,Zapopan,Lower Tier 12,,,,5,Organización del Evento,MXN,5395.5000,Transferencia móvil
545553478,05/10/2024 01:36:44 a. m.,Complete,Guadalajara vs Atlas,06/10/2024 01:05:00 a. m.,México,Zapopan,Upper Tier 28,,,,2,Organización del Evento,MXN,1936.8000,Transferencia móvil
545334153,02/10/2024 06:39:49 p. m.,Complete,Guadalajara vs Atlas,06/10/2024 01:05:00 a. m.,México,Zapopan,Upper Tier 38,,,,2,Organización del Evento,MXN,2518.2000,Transferencia móvil
523684640,02/10/2023 05:10:59 a. m.,Complete,Gabito Ballesteros,06/10/2023 05:30:00 a. m.,México,Guadalajara,VIP,,,,2,,MXN,7812.0000,Entrada electrónica
545639976,06/10/2024 12:48:16 a. m.,Complete,Guadalajara vs Pumas,03/11/2024 01:05:00 a. m.,México,Zapopan,Lower Tier 19,,,,4,Organización del Evento,MXN,7790.4000,Transferencia móvil
539504928,20/07/2024 06:20:02 p. m.,Complete,Guadalajara Chivas vs. Mazatlan FC,20/07/2024 11:00:00 p. m.,México,Zapopan,Upper Tier 16,,,,10,Organización del Evento,MXN,6255.0000,Transferencia móvil
542790306,03/09/2024 07:23:34 p. m.,Complete,Guadalajara vs Atlas,06/10/2024 01:05:00 a. m.,México,Zapopan,Lower Tier 1,,,,2,Organización del Evento,MXN,6989.4000,Transferencia Móvil de Entradas
545198291,30/09/2024 10:56:26 p. m.,Complete,Guadalajara vs Atlas,06/10/2024 01:05:00 a. m.,México,Zapopan,Upper Tier 38,,,,2,Organización del Evento,MXN,2700.0000,Transferencia móvil
514718419,13/04/2023 05:28:53 p. m.,Complete,Julión Álvarez,01/05/2023 04:00:00 a. m.,México,Aguascalientes,General,,,,2,,MXN,4500.0000,FedEx Nacional Día Siguiente
542849162,04/09/2024 03:42:39 p. m.,Complete,Guadalajara vs C.F. Monterrey,29/09/2024 03:05:00 a. m.,México,Zapopan,Upper Tier 8,,,,4,Organización del Evento,MXN,2160.0000,Transferencia móvil
539172716,14/07/2024 06:18:05 p. m.,Complete,Guadalajara Chivas vs. Mazatlan FC,20/07/2024 11:00:00 p. m.,México,Zapopan,Lower Tier 14,,,,7,Organización del Evento,MXN,4082.4000,Transferencia Móvil de Entradas
513314919,15/03/2023 01:00:31 p. m.,Complete,Alfredo Olivas,08/05/2023 04:00:00 a. m.,México,Aguascalientes,VIP,,,,2,,MXN,17474.4000,FedEx Nacional Día Siguiente
522730594,15/09/2023 03:02:10 a. m.,Complete,Grupo Frontera,03/11/2023 05:55:00 a. m.,México,Zapopan,General,,,,2,,MXN,1906.2000,FedEx Nacional Día Siguiente
539315381,17/07/2024 07:47:26 p. m.,Complete,Guadalajara vs Atlético San Luis,09/11/2024 11:05:00 p. m.,México,Zapopan,Upper Tier 1,,,,5,Organización del Evento,MXN,8032.5000,Transferencia móvil
543010827,06/09/2024 02:54:46 p. m.,Complete,México vs United States - Friendly,16/10/2024 03:30:00 a. m.,México,Zapopan,Upper Tier 24,,,,4,,MXN,9000.0000,Transferencia Móvil de Entradas
539458581,20/07/2024 12:00:57 a. m.,Complete,Guadalajara Chivas vs. Mazatlan FC,20/07/2024 11:00:00 p. m.,México,Zapopan,Grada Superior,,,,7,Organización del Evento,MXN,3011.4000,Transferencia móvil
542754281,03/09/2024 03:18:49 a. m.,Complete,Guadalajara vs León,19/09/2024 01:00:00 a. m.,México,Zapopan,Lower Tier 8,,,,2,Organización del Evento,MXN,1708.2000,Transferencia móvil
523299137,25/09/2023 04:40:03 a. m.,Complete,Carlos Rivera - Palenque Fiestas de Octubre 2023,07/10/2023 05:55:00 a. m.,México,Zapopan,General,,,,1,,MXN,1107.0000,FedEx Nacional Día Siguiente
545565939,05/10/2024 05:22:23 a. m.,Complete,Guadalajara vs Atlas,06/10/2024 01:05:00 a. m.,México,Zapopan,Lower Tier 9,,,,2,Organización del Evento,MXN,2338.2000,Transferencia móvil
514835687,15/04/2023 06:39:35 p. m.,Complete,Alejandro Fernández Y Alex Fernández,23/04/2023 04:00:00 a. m.,México,Aguascalientes,Gold,,,,2,,MXN,12600.0000,FedEx Nacional Día Siguiente
543980782,17/09/2024 04:20:12 p. m.,Complete,Guadalajara vs Atlas,06/10/2024 01:05:00 a. m.,México,Zapopan,Lower Tier 26,,,,3,Organización del Evento,MXN,5394.6000,Transferencia Móvil de Entradas
538663477,06/07/2024 06:35:27 a. m.,Complete,Guadalajara Chivas vs. Mazatlan FC,20/07/2024 11:00:00 p. m.,México,Zapopan,Lower Tier 8,,,,4,Organización del Evento,MXN,3952.8000,Transferencia Móvil de Entradas
540302685,01/08/2024 07:36:33 p. m.,Complete,Guadalajara vs Juárez,31/08/2024 11:00:00 p. m.,México,Zapopan,Upper Tier 9,,,,4,Organización del Evento,MXN,1828.8000,Transferencia móvil
546902890,22/10/2024 04:32:14 a. m.,Complete,Guadalajara vs Necaxa,23/10/2024 01:05:00 a. m.,México,Zapopan,Upper Tier 23,,,,3,Organización del Evento,MXN,602.1000,Transferencia móvil
523929331,07/10/2023 01:29:18 a. m.,Complete,Carla Morrison,03/11/2023 03:00:00 a. m.,México,Zapopan,Lower Tier,,,,2,,MXN,3952.8000,Entrada electrónica
523069069,21/09/2023 04:48:33 a. m.,Complete,Gloria Trevi - Palenque Fiestas de Octubre 2023,22/10/2023 05:30:00 a. m.,México,Zapopan,Plata,,,,2,,MXN,6145.2000,FedEx Nacional Día Siguiente
543301791,09/09/2024 06:29:22 p. m.,Complete,Guadalajara vs Atlas,06/10/2024 01:05:00 a. m.,México,Zapopan,Upper Tier 14,,,,4,Organización del Evento,MXN,4680.0000,Transferencia Móvil de Entradas
538580143,04/07/2024 11:13:46 p. m.,Complete,Chivas vs Toluca,07/07/2024 01:00:00 a. m.,México,Zapopan,Grada Superior,,,,2,"Incluye estacionamiento, Organización del Evento",MXN,621.0000,Transferencia móvil
543635050,13/09/2024 06:53:39 p. m.,Complete,Guadalajara vs León,19/09/2024 01:00:00 a. m.,México,Zapopan,Lower Tier 18,,,,8,Organización del Evento,MXN,5752.8000,Transferencia móvil
521805557,30/08/2023 01:47:09 a. m.,Complete,Carlos Rivera - Palenque Fiestas de Octubre 2023,07/10/2023 05:55:00 a. m.,México,Zapopan,VIP,,,,2,,MXN,8859.6000,FedEx - International Priority
542709095,02/09/2024 05:03:04 p. m.,Complete,Guadalajara vs Atlas,06/10/2024 01:05:00 a. m.,México,Zapopan,Upper Tier 8,,,,2,Organización del Evento,MXN,1800.0000,Transferencia Móvil de Entradas
522112664,04/09/2023 02:40:03 a. m.,Complete,Carlos Rivera - Palenque Fiestas de Octubre 2023,07/10/2023 05:55:00 a. m.,México,Zapopan,General,,,,2,,MXN,2548.8000,FedEx Nacional Día Siguiente
529667776,12/02/2024 09:33:34 p. m.,Complete,Julión Álvarez,14/04/2024 02:00:00 a. m.,México,Aguascalientes,Segundo Nivel,,,,4,,MXN,12200.4000,Entrega disponible solo en la ciudad del evento
540947763,10/08/2024 04:05:15 p. m.,Complete,Guadalajara vs Atlas,06/10/2024 01:05:00 a. m.,México,Zapopan,Lower Tier 25,,,,5,Organización del Evento,MXN,7456.5000,Transferencia móvil
546920320,22/10/2024 03:15:33 p. m.,Complete,Guadalajara vs Necaxa,23/10/2024 01:05:00 a. m.,México,Zapopan,Lower Tier 20,,,,4,Organización del Evento,MXN,3596.4000,Transferencia móvil
524425872,18/10/2023 01:26:38 a. m.,Complete,Christian Nodal - Palenque Fiestas de Octubre 2023,29/10/2023 05:30:00 a. m.,México,Zapopan,VIP,,,,5,,MXN,36000.0000,FedEx Nacional Día Siguiente
527062366,12/12/2023 11:18:31 p. m.,Complete,Julión Álvarez,13/12/2023 05:00:00 a. m.,México,Santiago de Querétaro,Dorada,K,,,2,,MXN,19222.2000,Entrada electrónica
522099285,03/09/2023 09:29:02 p. m.,Complete,Alejandro Fernández - Palenque Fiestas de Octubre 2023,04/11/2023 05:30:00 a. m.,México,Zapopan,General,,,,2,,MXN,3573.0000,FedEx Nacional Día Siguiente
524599996,21/10/2023 05:45:50 p. m.,Complete,Gloria Trevi - Palenque Fiestas de Octubre 2023,22/10/2023 05:30:00 a. m.,México,Zapopan,Oro,,,,3,,MXN,10932.3000,Entrada electrónica
538668321,06/07/2024 11:58:04 a. m.,Complete,Chivas vs Toluca,07/07/2024 01:00:00 a. m.,México,Zapopan,Upper Tier 17,,,,5,"Incluye estacionamiento, Organización del Evento",MXN,2371.5000,Transferencia móvil
519512134,19/07/2023 07:29:30 a. m.,Complete,Brincos Dieras - Palenque Fiestas de Octubre 2023,12/10/2023 05:55:00 a. m.,México,Zapopan,Tier 3,,,,2,,MXN,7198.2000,Entrada electrónica
529687929,13/02/2024 06:46:49 a. m.,Complete,Carlos Rivera,02/05/2024 02:00:00 a. m.,México,Aguascalientes,Plateada,,,,3,Organización del Evento,MXN,13802.4000,FedEx - International Priority
539396777,19/07/2024 03:29:31 a. m.,Complete,Guadalajara Chivas vs. Mazatlan FC,20/07/2024 11:00:00 p. m.,México,Zapopan,Upper Tier 32,,,,4,Organización del Evento,MXN,1800.0000,Transferencia móvil
523089188,21/09/2023 05:17:45 p. m.,Complete,Natanael Cano,01/10/2023 05:55:00 a. m.,México,Zapopan,VIP,,,,3,,MXN,18681.3000,Entrega disponible solo en la ciudad del evento
514574692,10/04/2023 04:23:38 p. m.,Complete,Matute,29/04/2023 04:00:00 a. m.,México,Aguascalientes,Gold,,,,5,,MXN,10530.0000,FedEx Nacional Día Siguiente
542043522,25/08/2024 12:59:29 a. m.,Complete,Guadalajara vs León,19/09/2024 01:00:00 a. m.,México,Zapopan,Lower Tier 7,,,,2,Organización del Evento,MXN,898.2000,Transferencia móvil
545910787,09/10/2024 09:24:28 p. m.,Complete,Guadalajara vs Atlético San Luis,09/11/2024 11:05:00 p. m.,México,Zapopan,Lower Tier 14,,,,5,Organización del Evento,MXN,3708.0000,Transferencia móvil
533302593,15/04/2024 11:18:01 p. m.,Complete,Alfredo Olivas,06/05/2024 05:30:00 a. m.,México,Toluca,general,,,,2,Organización del Evento,MXN,5400.0000,FedEx Nacional Día Siguiente
546414078,16/10/2024 01:16:09 a. m.,Complete,Guadalajara vs Pumas,03/11/2024 01:05:00 a. m.,México,Zapopan,Upper Tier 5,,,,6,Organización del Evento,MXN,5394.6000,Transferencia móvil
545563965,05/10/2024 04:26:20 a. m.,Complete,Guadalajara vs Atlas,06/10/2024 01:05:00 a. m.,México,Zapopan,Upper Tier 26,,,,3,Organización del Evento,MXN,3761.1000,Transferencia móvil
542229007,27/08/2024 09:21:19 p. m.,Complete,Club América vs Guadalajara,15/09/2024 12:30:00 a. m.,México,Mexico,Level 400,,,,5,Organización del Evento,MXN,7236.0000,Transferencia móvil
538642403,05/07/2024 10:46:42 p. m.,Complete,Chivas vs Toluca,07/07/2024 01:00:00 a. m.,México,Zapopan,Lower Tier 13,,,,2,"Incluye estacionamiento, Organización del Evento",MXN,1375.2000,Transferencia móvil
543761545,14/09/2024 09:26:36 p. m.,Complete,Guadalajara vs León,19/09/2024 01:00:00 a. m.,México,Zapopan,Upper Tier 23,,,,2,Organización del Evento,MXN,970.2000,Transferencia móvil
530819438,05/03/2024 03:19:57 a. m.,Complete,Luis R Conriquez,21/04/2024 07:00:00 p. m.,México,Aguascalientes,Segundo Nivel,,,,2,Organización del Evento,MXN,3580.2000,FedEx Nacional Día Siguiente
514393447,06/04/2023 06:21:02 p. m.,Complete,Julión Álvarez,01/05/2023 04:00:00 a. m.,México,Aguascalientes,General,,,,2,,MXN,4500.0000,FedEx Nacional Día Siguiente
543651587,13/09/2024 09:21:50 p. m.,Complete,Guadalajara vs C.F. Monterrey,29/09/2024 03:05:00 a. m.,México,Zapopan,Upper Tier 9,,,,4,Organización del Evento,MXN,2160.0000,Transferencia móvil
544052264,18/09/2024 01:31:17 p. m.,Complete,Guadalajara vs León,19/09/2024 01:00:00 a. m.,México,Zapopan,Grada Superior,,,,2,Organización del Evento,MXN,505.8000,Transferencia móvil
546639852,18/10/2024 10:42:56 p. m.,Complete,Guadalajara vs Necaxa,23/10/2024 01:05:00 a. m.,México,Zapopan,Upper Tier 23,,,,4,Organización del Evento,MXN,1512.0000,Transferencia móvil
546820037,21/10/2024 01:05:27 a. m.,Complete,Guadalajara vs Pumas,03/11/2024 01:05:00 a. m.,México,Zapopan,Upper Tier 18,,,,5,Organización del Evento,MXN,3600.0000,Transferencia móvil
532501839,02/04/2024 04:11:23 p. m.,Complete,Carin León,18/04/2024 02:00:00 a. m.,México,Aguascalientes,Segundo Nivel,,,,2,Organización del Evento,MXN,7200.0000,FedEx Nacional Día Siguiente
544538743,23/09/2024 04:31:09 p. m.,Complete,Guadalajara vs Atlas,06/10/2024 01:05:00 a. m.,México,Zapopan,Upper Tier 12,,,,2,Organización del Evento,MXN,2700.0000,Transferencia móvil
543167132,07/09/2024 11:06:54 p. m.,Complete,Guadalajara vs León,19/09/2024 01:00:00 a. m.,México,Zapopan,Upper Tier 11,,,,1,Organización del Evento,MXN,445.5000,Transferencia móvil
542582380,31/08/2024 09:47:02 p. m.,Complete,Guadalajara vs Juárez,31/08/2024 11:00:00 p. m.,México,Zapopan,Lower Tier 1,,,,2,Organización del Evento,MXN,5400.0000,Transferencia móvil
514947237,18/04/2023 03:05:54 a. m.,Complete,Matute,29/04/2023 04:00:00 a. m.,México,Aguascalientes,Plata,,,,2,,MXN,3378.6000,FedEx Nacional Día Siguiente
542579915,31/08/2024 09:23:53 p. m.,Complete,Guadalajara vs Juárez,31/08/2024 11:00:00 p. m.,México,Zapopan,Upper Tier 8,,,,3,Organización del Evento,MXN,1350.0000,Transferencia móvil
544080857,18/09/2024 07:16:06 p. m.,Complete,Guadalajara vs León,19/09/2024 01:00:00 a. m.,México,Zapopan,Upper Tier 26,,,,2,Organización del Evento,MXN,432.0000,Transferencia móvil
533992614,27/04/2024 06:28:49 p. m.,Complete,Gloria Trevi,01/05/2024 02:00:00 a. m.,México,Aguascalientes,Gradas,,,,2,Organización del Evento,MXN,3726.0000,Entrega disponible solo en la ciudad del evento
522650773,13/09/2023 07:40:22 p. m.,Complete,Natanael Cano,01/10/2023 05:55:00 a. m.,México,Guadalajara,VIP,,,,2,,MXN,14218.2000,FedEx - International Priority
545607643,05/10/2024 06:56:51 p. m.,Complete,Guadalajara vs Atlas,06/10/2024 01:05:00 a. m.,México,Zapopan,LOWER TIER 21,,,,2,Organización del Evento,MXN,3396.6000,Transferencia móvil
546899131,22/10/2024 03:02:35 a. m.,Complete,Guadalajara vs Necaxa,23/10/2024 01:05:00 a. m.,México,Zapopan,Upper Tier 42,,,,5,Organización del Evento,MXN,1224.0000,Transferencia móvil
542545764,31/08/2024 04:36:55 p. m.,Complete,Guadalajara vs Juárez,31/08/2024 11:00:00 p. m.,México,Zapopan,Upper Tier 23,,,,2,,MXN,743.4000,Transferencia móvil
541735696,21/08/2024 04:06:03 a. m.,Complete,Guadalajara vs León,19/09/2024 01:00:00 a. m.,México,Zapopan,Upper Tier 29,,,,3,Organización del Evento,MXN,2098.0500,Transferencia móvil
543778425,15/09/2024 12:07:14 a. m.,Complete,Club América vs Guadalajara,15/09/2024 12:30:00 a. m.,México,Mexico,Platea B22,,,,2,Organización del Evento,MXN,2700.0000,Transferencia Móvil de Entradas
523700596,02/10/2023 05:11:17 p. m.,Complete,Carlos Rivera - Palenque Fiestas de Octubre 2023,07/10/2023 05:55:00 a. m.,México,Zapopan,Plata,,,,2,,MXN,6100.2000,FedEx Nacional Día Siguiente
545927780,10/10/2024 01:06:21 a. m.,Complete,Guadalajara vs Atlético San Luis,09/11/2024 11:05:00 p. m.,México,Zapopan,Upper Tier 8,,,,2,Organización del Evento,MXN,900.0000,Transferencia móvil
547259533,26/10/2024 07:24:46 p. m.,Complete,Guadalajara vs Pumas,03/11/2024 01:05:00 a. m.,México,Zapopan,Lower Tier 1,,,,9,Organización del Evento,MXN,28350.0000,Transferencia móvil
523529580,29/09/2023 05:59:20 p. m.,Complete,Carlos Rivera - Palenque Fiestas de Octubre 2023,07/10/2023 05:55:00 a. m.,México,Zapopan,General,,,,2,,MXN,2188.8000,FedEx Nacional Día Siguiente
538589887,05/07/2024 02:29:37 a. m.,Complete,Chivas vs Toluca,07/07/2024 01:00:00 a. m.,México,Zapopan,Lower Tier 10,,,,2,"Incluye estacionamiento, Organización del Evento",MXN,1436.4000,Transferencia móvil
542757978,03/09/2024 05:06:38 a. m.,Complete,Guadalajara vs Atlas,06/10/2024 01:05:00 a. m.,México,Zapopan,Upper Tier 1,,,,2,Organización del Evento,MXN,3441.6000,Transferencia Móvil de Entradas
543079046,07/09/2024 02:30:31 a. m.,Complete,Guadalajara vs C.F. Monterrey,29/09/2024 03:05:00 a. m.,México,Zapopan,Upper Tier 1,,,,3,Organización del Evento,MXN,2700.0000,Transferencia móvil
546820517,21/10/2024 01:12:42 a. m.,Complete,Guadalajara vs Necaxa,23/10/2024 01:05:00 a. m.,México,Zapopan,Lower Tier 8,,,,3,Organización del Evento,MXN,1752.3000,Transferencia móvil
524253343,14/10/2023 02:32:31 a. m.,Complete,MARÍA JOSÉ PALENQUE FIESTAS DE OCTUBRE,14/10/2023 05:55:00 a. m.,México,Zapopan,General,,,,3,,MXN,3096.9000,Entrada electrónica
523699218,02/10/2023 04:42:47 p. m.,Complete,Jesse & Joy,10/10/2023 02:00:00 a. m.,México,Zapopan,Upper Tier,,,,2,,MXN,3133.8000,Entrada electrónica
515065120,20/04/2023 07:16:34 p. m.,Complete,Matute,29/04/2023 04:00:00 a. m.,México,Aguascalientes,Plata,,,,2,,MXN,3418.2000,FedEx Nacional Día Siguiente
545611868,05/10/2024 07:38:25 p. m.,Complete,Guadalajara vs Atlas,06/10/2024 01:05:00 a. m.,México,Zapopan,LOWER TIER 21,,,,2,Organización del Evento,MXN,3396.6000,Transferencia móvil
544101445,18/09/2024 11:11:37 p. m.,Complete,Guadalajara vs Atlas,06/10/2024 01:05:00 a. m.,México,Zapopan,Lower Tier 26,,,,2,Organización del Evento,MXN,3596.4000,Transferencia móvil
520203747,01/08/2023 01:35:07 a. m.,Complete,Carlos Rivera - Palenque Fiestas de Octubre 2023,07/10/2023 05:55:00 a. m.,México,Zapopan,Oro,,,,2,,MXN,7921.8000,FedEx Nacional Día Siguiente
533750051,24/04/2024 01:03:58 a. m.,Complete,Grupo Frontera,26/04/2024 02:00:00 a. m.,México,Aguascalientes,Segundo Nivel,,,,10,Organización del Evento,MXN,36000.0000,Entrada electrónica
546460207,16/10/2024 07:41:37 p. m.,Complete,Guadalajara vs Pumas,03/11/2024 01:05:00 a. m.,México,Zapopan,Lower Tier 19,,,,4,Organización del Evento,MXN,7754.4000,Transferencia móvil
542639419,01/09/2024 04:52:41 p. m.,Complete,Guadalajara vs C.F. Monterrey,29/09/2024 03:05:00 a. m.,México,Zapopan,Upper Tier 43,,,,2,Organización del Evento,MXN,797.4000,Transferencia móvil
523596928,30/09/2023 06:31:41 p. m.,Complete,Julión Álvarez - Palenque Fiestas de Octubre 2023,28/10/2023 05:30:00 a. m.,México,Zapopan,VIP,,,,2,,MXN,15652.8000,Entrega disponible solo en la ciudad del evento
522492724,10/09/2023 06:06:55 p. m.,Complete,Fuerza Regida,09/10/2023 03:00:00 a. m.,México,Pachuca,Level 3,,,,2,,MXN,5686.2000,Entrada electrónica
539502542,20/07/2024 05:51:17 p. m.,Complete,Guadalajara Chivas vs. Mazatlan FC,20/07/2024 11:00:00 p. m.,México,Zapopan,Upper Tier 9,,,,9,Organización del Evento,MXN,5629.5000,Transferencia móvil
524029235,09/10/2023 01:10:29 a. m.,Complete,Carla Morrison,03/11/2023 03:00:00 a. m.,México,Zapopan,Lower Tier,,,,3,,MXN,5880.6000,Entrada electrónica
514725176,13/04/2023 07:45:30 p. m.,Complete,Banda MS,05/05/2023 04:00:00 a. m.,México,Aguascalientes,Gold,,,,2,,MXN,12369.6000,FedEx Nacional Día Siguiente
539291450,17/07/2024 04:35:47 a. m.,Complete,Guadalajara Chivas vs. Mazatlan FC,20/07/2024 11:00:00 p. m.,México,Zapopan,Upper Tier 26,,,,4,Organización del Evento,MXN,1936.8000,Transferencia móvil
538588782,05/07/2024 02:04:25 a. m.,Complete,Chivas vs Toluca,07/07/2024 01:00:00 a. m.,México,Zapopan,LOWER TIER 21,,,,9,"Incluye estacionamiento, Organización del Evento",MXN,12457.8000,Entrega por correo
523545014,29/09/2023 09:56:47 p. m.,Complete,Natanael Cano,01/10/2023 05:55:00 a. m.,México,Guadalajara,Oro,,,,2,,MXN,11032.2000,Entrada electrónica
513864244,26/03/2023 11:15:55 p. m.,Complete,Alfredo Olivas,08/05/2023 04:00:00 a. m.,México,Aguascalientes,VIP,,,,2,,MXN,17139.6000,FedEx Nacional Día Siguiente
533761569,24/04/2024 06:48:39 a. m.,Complete,Gloria Trevi,12/05/2024 01:00:00 a. m.,México,Toluca,VIP,,,,2,Organización del Evento,MXN,35998.2000,FedEx Nacional Día Siguiente
542048312,25/08/2024 02:17:55 a. m.,Complete,Guadalajara vs Juárez,31/08/2024 11:00:00 p. m.,México,Zapopan,Lower Tier 26,,,,10,Organización del Evento,MXN,4995.0000,Transferencia móvil
545295352,02/10/2024 03:09:47 a. m.,Complete,Guadalajara vs Pumas,03/11/2024 01:05:00 a. m.,México,Zapopan,Upper Tier 28,,,,1,Organización del Evento,MXN,1151.1000,Transferencia móvil
545196385,30/09/2024 10:30:35 p. m.,Complete,Guadalajara vs Pumas,03/11/2024 01:05:00 a. m.,México,Zapopan,Upper Tier 28,,,,3,Organización del Evento,MXN,3453.3000,Transferencia móvil
505962680,23/09/2022 11:07:59 p. m.,Complete,Alejandro Fernández - Palenque Fiestas de Octubre,22/10/2022 04:00:00 a. m.,México,Guadalajara,Tier 4,,,,2,,MXN,4012.2000,Entrada electrónica
522966826,19/09/2023 06:16:52 a. m.,Complete,Alejandro Fernández - Palenque Fiestas de Octubre 2023,05/11/2023 05:30:00 a. m.,México,Zapopan,Plata,,,,2,,MXN,6478.2000,Entrada electrónica
546903978,22/10/2024 05:13:13 a. m.,Complete,Guadalajara vs Pumas,03/11/2024 01:05:00 a. m.,México,Zapopan,Lower Tier 34,,,,5,Organización del Evento,MXN,9000.0000,Transferencia móvil
544088367,18/09/2024 08:45:19 p. m.,Complete,Guadalajara vs León,19/09/2024 01:00:00 a. m.,México,Zapopan,Lower Tier 10,,,,2,Organización del Evento,MXN,1800.0000,Transferencia móvil
547939982,05/11/2024 01:00:05 a. m.,Complete,Guadalajara vs Atlético San Luis,09/11/2024 11:05:00 p. m.,México,Zapopan,Upper Tier 11,,,,4,Organización del Evento,MXN,1220.4000,Transferencia móvil
547940624,05/11/2024 01:09:04 a. m.,Complete,Guadalajara vs Atlético San Luis,09/11/2024 11:05:00 p. m.,México,Zapopan,Upper Tier 11,,,,1,Organización del Evento,MXN,305.1000,Transferencia móvil
544060759,18/09/2024 03:24:33 p. m.,Complete,Guadalajara vs León,19/09/2024 01:00:00 a. m.,México,Zapopan,Upper Tier 43,,,,1,Organización del Evento,MXN,300.6000,Transferencia móvil
547797153,02/11/2024 11:34:30 p. m.,Complete,Guadalajara vs Atlético San Luis,09/11/2024 11:05:00 p. m.,México,Zapopan,Upper Tier 25,,,,3,Organización del Evento,MXN,1890.0000,Transferencia móvil
542576930,31/08/2024 08:57:27 p. m.,Complete,Guadalajara vs Juárez,31/08/2024 11:00:00 p. m.,México,Zapopan,Upper Tier 8,,,,3,Organización del Evento,MXN,1350.0000,Transferencia móvil
540804799,08/08/2024 07:26:57 p. m.,Complete,Guadalajara vs Juárez,31/08/2024 11:00:00 p. m.,México,Zapopan,Grada Inferior,,,,8,Organización del Evento,MXN,3729.6000,Transferencia móvil
543817030,15/09/2024 03:29:35 p. m.,Complete,Guadalajara vs León,19/09/2024 01:00:00 a. m.,México,Zapopan,Upper Tier 26,,,,4,Organización del Evento,MXN,1249.2000,Transferencia móvil
547320243,27/10/2024 04:52:39 p. m.,Complete,Guadalajara vs Pumas,03/11/2024 01:05:00 a. m.,México,Zapopan,Lower Tier 34,,,,7,Organización del Evento,MXN,15750.0000,Transferencia móvil
542317586,29/08/2024 12:46:00 a. m.,Complete,Guadalajara vs Juárez,31/08/2024 11:00:00 p. m.,México,Zapopan,Upper Tier 23,,,,2,,MXN,790.2000,Transferencia móvil
526783444,07/12/2023 01:28:51 a. m.,Complete,Palenque Feria Internacional Ganadera - Alfredo Olivas,07/12/2023 02:00:00 a. m.,México,Santiago de Querétaro,Dorada,I,,,1,,MXN,9000.0000,Entrada electrónica
538854767,09/07/2024 06:07:15 p. m.,Complete,Guadalajara vs C.F. Monterrey,29/09/2024 03:05:00 a. m.,México,Zapopan,Upper Tier 10,,,,2,Organización del Evento,MXN,1350.0000,Transferencia móvil
532661462,05/04/2024 02:32:36 a. m.,Complete,Julión Álvarez,20/04/2024 05:00:00 a. m.,México,Jalisco,ORO,,,,6,Organización del Evento,MXN,37800.0000,Entrada electrónica
513635538,22/03/2023 04:43:10 a. m.,Complete,Pancho Barraza,24/04/2023 04:00:00 a. m.,México,Aguascalientes,General,,,,4,,MXN,3535.2000,FedEx Nacional Día Siguiente
522849887,16/09/2023 10:54:55 p. m.,Complete,Alejandro Fernández - Palenque Fiestas de Octubre 2023,05/11/2023 05:30:00 a. m.,México,Zapopan,Plata,,,,4,,MXN,12956.4000,Entrada electrónica
514678219,12/04/2023 07:37:22 p. m.,Complete,Matute,29/04/2023 04:00:00 a. m.,México,Aguascalientes,Gold,,,,3,,MXN,6296.4000,FedEx Nacional Día Siguiente
544315248,21/09/2024 02:22:55 a. m.,Complete,Guadalajara vs C.F. Monterrey,29/09/2024 03:05:00 a. m.,México,Zapopan,Upper Tier 1,,,,5,Organización del Evento,MXN,4500.0000,Transferencia móvil
524067212,10/10/2023 12:27:09 a. m.,Complete,Gloria Trevi - Palenque Fiestas de Octubre 2023,22/10/2023 05:30:00 a. m.,México,Zapopan,General,,,,2,,MXN,2518.2000,FedEx Nacional Día Siguiente
513983623,29/03/2023 06:11:38 p. m.,Complete,Edith Marquez,27/04/2023 04:00:00 a. m.,México,Aguascalientes,General,,,,3,,MXN,2130.3000,FedEx Nacional Día Siguiente
531694229,19/03/2024 09:55:34 p. m.,Complete,Carin León,17/04/2024 02:00:00 a. m.,México,Aguascalientes,VIP 3,,,,2,Organización del Evento,MXN,7200.0000,Entrada electrónica
514444532,07/04/2023 05:53:04 p. m.,Complete,Pancho Barraza,24/04/2023 04:00:00 a. m.,México,Aguascalientes,Plata,,,,2,,MXN,3403.8000,FedEx Nacional Día Siguiente
533152985,13/04/2024 04:57:20 a. m.,Complete,Carin León,18/04/2024 02:00:00 a. m.,México,Aguascalientes,Segundo Nivel,,,,2,Organización del Evento,MXN,7200.0000,Entrada electrónica
